year,soc_name,soc,cip_name,cip,avg_wage,avg_wage_moe,num_ppl,num_ppl_moe
2015,"Computer & information systems managers","113021","Cultural & Gender Studies","05",109680.0,23484.3,668,456.343
2015,"Computer & information systems managers","113021","Communications","09",99773.3,12235.1,13925,2731.2
2015,"Computer & information systems managers","113021","Communication Technologies","10",100687.0,18026.9,1096,804.622
2015,"Computer & information systems managers","113021","Computer and Information Sciences and Support Services","11",117913.0,3889.61,89157,5338.58
2015,"Computer & information systems managers","113021","Education","13",92235.0,6161.87,11493,2056.58
2015,"Computer & information systems managers","113021","Engineering","14",140797.0,6522.37,62607,4849.61
2015,"Computer & information systems managers","113021","Engineering Technologies","15",107323.0,12663.5,9561,2220.61
2015,"Computer & information systems managers","113021","Language & Linguistics","16",120938.0,40363.1,2159,1043.92
2015,"Computer & information systems managers","113021","Human Sciences","19",58694.5,18772.0,798,409.143
2015,"Computer & information systems managers","113021","Legal","22",97092.5,37567.7,1099,790.604
2015,"Computer & information systems managers","113021","English","23",103605.0,12753.3,9489,1723.98
2015,"Computer & information systems managers","113021","Liberal Arts & Humanities","24",112524.0,18536.3,2902,896.621
2015,"Computer & information systems managers","113021","Biology","26",98290.5,15495.6,10372,2377.34
2015,"Computer & information systems managers","113021","Math & Statistics","27",132128.0,12195.0,14747,2146.65
2015,"Computer & information systems managers","113021","Interdisciplinary Studies","30",89415.1,32576.0,2253,956.258
2015,"Computer & information systems managers","113021","Parks, Recreation, & Leisure","31",86840.4,18195.6,936,654.431
2015,"Computer & information systems managers","113021","Philosophy and Religious Studies","38",115519.0,23743.4,1759,656.46
2015,"Computer & information systems managers","113021","Theology","39",107657.0,34582.8,1380,708.215
2015,"Computer & information systems managers","113021","Physical Sciences","40",124659.0,11961.9,11315,1826.28
2015,"Computer & information systems managers","113021","Psychology","42",109066.0,17641.0,9705,1797.41
2015,"Computer & information systems managers","113021","Protective Services","43",88286.3,15676.7,3280,1248.16
2015,"Computer & information systems managers","113021","Public Administration and Social Service","44",91873.3,24959.1,1987,957.191
2015,"Computer & information systems managers","113021","Social Sciences","45",116607.0,10866.4,26366,3407.41
2015,"Computer & information systems managers","113021","Transportation","49",117351.0,31829.8,1165,587.075
2015,"Computer & information systems managers","113021","Visual & Performing Arts","50",86508.6,10571.7,9285,2029.9
2015,"Computer & information systems managers","113021","Health","51",96113.5,11991.8,5702,1651.5
2015,"Computer & information systems managers","113021","Business","52",115502.0,3661.45,101163,6426.35
2015,"Computer & information systems managers","113021","History","54",113602.0,22259.5,6397,1662.68
2015,"Computer & information systems managers","113021","Multidisciplinary or General Science","GS",133654.0,23282.2,3113,1150.04
2015,"Financial managers","113031","Agriculture","01",119427.0,26357.6,5658,1327.06
2015,"Financial managers","113031","Natural Resources & Conservation","03",125945.0,38069.2,2687,962.622
2015,"Financial managers","113031","Architecture and Related Services","04",141778.0,74230.4,1355,648.06
2015,"Financial managers","113031","Cultural & Gender Studies","05",91081.9,24923.9,1039,554.382
2015,"Financial managers","113031","Communications","09",87048.7,9223.33,20261,2523.63
2015,"Financial managers","113031","Computer and Information Sciences and Support Services","11",132758.0,18758.0,14721,2944.31
2015,"Financial managers","113031","Education","13",80337.5,11024.6,19185,2133.26
2015,"Financial managers","113031","Engineering","14",158627.0,18646.6,27299,3335.48
2015,"Financial managers","113031","Engineering Technologies","15",99842.4,21412.6,2140,697.456
2015,"Financial managers","113031","Language & Linguistics","16",147048.0,55510.5,6405,1365.86
2015,"Financial managers","113031","Human Sciences","19",91431.8,23662.2,1899,586.694
2015,"Financial managers","113031","Legal","22",159570.0,88379.1,1349,680.941
2015,"Financial managers","113031","English","23",109452.0,15141.7,12436,1748.96
2015,"Financial managers","113031","Liberal Arts & Humanities","24",125019.0,34987.3,4403,1291.43
2015,"Financial managers","113031","Biology","26",128909.0,31251.9,10823,1917.71
2015,"Financial managers","113031","Math & Statistics","27",162292.0,33416.7,11097,1971.08
2015,"Financial managers","113031","Interdisciplinary Studies","30",80629.7,21922.4,2938,1220.79
2015,"Financial managers","113031","Parks, Recreation, & Leisure","31",72497.4,10851.2,3532,1073.65
2015,"Financial managers","113031","Philosophy and Religious Studies","38",122515.0,46045.6,2084,724.188
2015,"Financial managers","113031","Theology","39",60726.8,20226.3,1595,732.542
2015,"Financial managers","113031","Physical Sciences","40",177785.0,42456.5,5425,1300.52
2015,"Financial managers","113031","Psychology","42",93111.7,14514.5,21961,2812.99
2015,"Financial managers","113031","Protective Services","43",79626.5,15171.9,8822,1890.19
2015,"Financial managers","113031","Public Administration and Social Service","44",101311.0,27709.7,4401,1303.89
2015,"Financial managers","113031","Social Sciences","45",160911.0,11070.6,77341,5589.07
2015,"Financial managers","113031","Transportation","49",102988.0,36005.4,936,586.352
2015,"Financial managers","113031","Visual & Performing Arts","50",92094.0,12811.4,11592,2436.34
2015,"Financial managers","113031","Health","51",87440.4,13094.4,8917,1746.86
2015,"Financial managers","113031","Business","52",124219.0,3129.92,412813,13038.9
2015,"Financial managers","113031","History","54",142662.0,20405.1,10425,1694.05
2015,"Financial managers","113031","Multidisciplinary or General Science","GS",98517.5,28822.3,3516,1320.65
2015,"Industrial production managers","113051","Agriculture","01",84233.8,15827.1,2898,1039.15
2015,"Industrial production managers","113051","Natural Resources & Conservation","03",174357.0,89827.3,620,324.702
2015,"Industrial production managers","113051","Cultural & Gender Studies","05",47173.5,28386.6,386,291.781
2015,"Industrial production managers","113051","Communications","09",87233.4,19264.5,4231,1429.67
2015,"Industrial production managers","113051","Computer and Information Sciences and Support Services","11",100030.0,9789.28,2848,842.632
2015,"Industrial production managers","113051","Education","13",85347.1,12892.4,2398,842.045
2015,"Industrial production managers","113051","Engineering","14",125487.0,9030.98,25166,2576.84
2015,"Industrial production managers","113051","Engineering Technologies","15",98064.1,16630.8,2959,809.967
2015,"Industrial production managers","113051","Language & Linguistics","16",86898.8,26865.7,640,520.104
2015,"Industrial production managers","113051","Human Sciences","19",62275.9,17418.6,446,372.819
2015,"Industrial production managers","113051","English","23",71824.4,10762.0,1104,645.946
2015,"Industrial production managers","113051","Liberal Arts & Humanities","24",70916.4,17910.0,1357,738.491
2015,"Industrial production managers","113051","Biology","26",100239.0,11223.9,7252,1808.17
2015,"Industrial production managers","113051","Math & Statistics","27",144915.0,58578.8,1260,644.28
2015,"Industrial production managers","113051","Interdisciplinary Studies","30",84403.3,22109.7,364,256.91
2015,"Industrial production managers","113051","Physical Sciences","40",112532.0,13262.2,5175,1353.23
2015,"Industrial production managers","113051","Psychology","42",94870.3,22352.3,2497,987.578
2015,"Industrial production managers","113051","Protective Services","43",67890.2,24475.6,849,536.797
2015,"Industrial production managers","113051","Social Sciences","45",106652.0,28923.6,3417,1101.75
2015,"Industrial production managers","113051","Visual & Performing Arts","50",60227.0,7840.13,3905,1420.76
2015,"Industrial production managers","113051","Health","51",85210.8,15479.8,2324,827.025
2015,"Industrial production managers","113051","Business","52",101901.0,7268.33,28188,3409.7
2015,"Industrial production managers","113051","History","54",57324.4,14896.4,982,576.326
2015,"Industrial production managers","113051","Multidisciplinary or General Science","GS",121184.0,20163.3,737,454.148
2015,"Purchasing managers","113061","Agriculture","01",105220.0,20966.2,392,282.819
2015,"Purchasing managers","113061","Natural Resources & Conservation","03",86782.3,17994.2,1809,759.799
2015,"Purchasing managers","113061","Architecture and Related Services","04",101956.0,77775.0,447,306.573
2015,"Purchasing managers","113061","Communications","09",78990.9,12644.1,5137,1203.41
2015,"Purchasing managers","113061","Computer and Information Sciences and Support Services","11",100570.0,29075.5,2185,927.868
2015,"Purchasing managers","113061","Education","13",64404.4,16947.1,3556,1132.62
2015,"Purchasing managers","113061","Engineering","14",121936.0,16454.2,8879,2048.9
2015,"Purchasing managers","113061","Engineering Technologies","15",102798.0,21270.9,1689,798.794
2015,"Purchasing managers","113061","Language & Linguistics","16",65615.9,10944.2,439,323.891
2015,"Purchasing managers","113061","Human Sciences","19",95497.8,31895.4,729,345.962
2015,"Purchasing managers","113061","English","23",110872.0,18386.7,2691,963.532
2015,"Purchasing managers","113061","Liberal Arts & Humanities","24",65209.1,8789.11,623,405.045
2015,"Purchasing managers","113061","Biology","26",119424.0,38552.9,2004,826.906
2015,"Purchasing managers","113061","Math & Statistics","27",83353.9,20505.8,1447,766.393
2015,"Purchasing managers","113061","Parks, Recreation, & Leisure","31",71634.8,11133.5,1071,490.786
2015,"Purchasing managers","113061","Philosophy and Religious Studies","38",84014.5,20286.1,295,232.0
2015,"Purchasing managers","113061","Theology","39",78235.0,33326.8,690,545.747
2015,"Purchasing managers","113061","Physical Sciences","40",118045.0,37034.1,1942,686.485
2015,"Purchasing managers","113061","Psychology","42",80354.9,6355.94,4470,1355.68
2015,"Purchasing managers","113061","Protective Services","43",91102.0,20154.5,1919,781.946
2015,"Purchasing managers","113061","Public Administration and Social Service","44",84100.4,21262.2,1213,593.884
2015,"Purchasing managers","113061","Social Sciences","45",85865.7,6520.43,11316,2113.67
2015,"Purchasing managers","113061","Transportation","49",92314.4,13951.0,1107,1059.07
2015,"Purchasing managers","113061","Visual & Performing Arts","50",52786.1,12442.6,3438,1078.38
2015,"Purchasing managers","113061","Health","51",71031.9,11835.5,1790,592.921
2015,"Purchasing managers","113061","Business","52",94914.5,4043.04,53755,4188.05
2015,"Purchasing managers","113061","History","54",73530.2,11310.8,3121,1143.99
2015,"Purchasing managers","113061","Multidisciplinary or General Science","GS",106009.0,35499.9,386,382.178
2015,"Transportation, storage, & distribution managers","113071","Agriculture","01",58461.5,12113.7,1527,979.32
2015,"Transportation, storage, & distribution managers","113071","Natural Resources & Conservation","03",75058.1,32668.4,486,345.439
2015,"Transportation, storage, & distribution managers","113071","Communications","09",51568.7,6802.11,1966,670.558
2015,"Transportation, storage, & distribution managers","113071","Computer and Information Sciences and Support Services","11",76036.1,30155.2,1346,697.207
2015,"Transportation, storage, & distribution managers","113071","Education","13",68337.1,15666.0,2061,1007.55
2015,"Transportation, storage, & distribution managers","113071","Engineering","14",117970.0,41661.7,5268,1248.6
2015,"Transportation, storage, & distribution managers","113071","Engineering Technologies","15",111075.0,34296.5,1128,601.424
2015,"Transportation, storage, & distribution managers","113071","English","23",57111.5,13067.7,1426,768.179
2015,"Transportation, storage, & distribution managers","113071","Liberal Arts & Humanities","24",74747.5,12511.9,1430,983.432
2015,"Transportation, storage, & distribution managers","113071","Biology","26",83538.0,16220.3,1690,702.398
2015,"Transportation, storage, & distribution managers","113071","Math & Statistics","27",75174.9,15049.5,650,481.294
